"","date","variable","value"
"6622",1988-12-17,"Liwonde (1B1)_dis",285.07679
"6623",1988-12-18,"Liwonde (1B1)_dis",283.73314
"6624",1988-12-19,"Liwonde (1B1)_dis",282.00839
"6625",1988-12-20,"Liwonde (1B1)_dis",283.92504
"6626",1988-12-21,"Liwonde (1B1)_dis",286.99829
"6627",1988-12-22,"Liwonde (1B1)_dis",286.61324
"6628",1988-12-23,"Liwonde (1B1)_dis",288.34444
"6629",1988-12-24,"Liwonde (1B1)_dis",287.3828
"6630",1988-12-25,"Liwonde (1B1)_dis",286.42098
"6631",1988-12-26,"Liwonde (1B1)_dis",288.34444
"6632",1988-12-27,"Liwonde (1B1)_dis",288.34444
"6633",1988-12-28,"Liwonde (1B1)_dis",283.92791
"6634",1988-12-29,"Liwonde (1B1)_dis",279.71243
"6635",1988-12-30,"Liwonde (1B1)_dis",284.12035
"6636",1988-12-31,"Liwonde (1B1)_dis",301.3601
"6637",1989-01-01,"Liwonde (1B1)_dis",312.1141
"6638",1989-01-02,"Liwonde (1B1)_dis",292.78109
"6639",1989-01-03,"Liwonde (1B1)_dis",298.79606
"6640",1989-01-04,"Liwonde (1B1)_dis",305.7881
"6641",1989-01-05,"Liwonde (1B1)_dis",306.1784
"6642",1989-01-06,"Liwonde (1B1)_dis",306.96176
"6643",1989-01-07,"Liwonde (1B1)_dis",292.01591
"6644",1989-01-08,"Liwonde (1B1)_dis",300.40878
"6645",1989-01-09,"Liwonde (1B1)_dis",314.20433
"6646",1989-01-10,"Liwonde (1B1)_dis",314.20433
"6647",1989-01-11,"Liwonde (1B1)_dis",314.20433
"6648",1989-01-12,"Liwonde (1B1)_dis",320.31819
"6649",1989-01-13,"Liwonde (1B1)_dis",336.39486
"6650",1989-01-14,"Liwonde (1B1)_dis",342.96776
"6651",1989-01-15,"Liwonde (1B1)_dis",342.96776
"6652",1989-01-16,"Liwonde (1B1)_dis",344.97268
"6653",1989-01-17,"Liwonde (1B1)_dis",346.5792
"6654",1989-01-18,"Liwonde (1B1)_dis",348.78969
"6655",1989-01-19,"Liwonde (1B1)_dis",350.60128
"6656",1989-01-20,"Liwonde (1B1)_dis",350.40087
"6657",1989-01-21,"Liwonde (1B1)_dis",351.81003
"6658",1989-01-22,"Liwonde (1B1)_dis",346.5792
"6659",1989-01-23,"Liwonde (1B1)_dis",347.99174
"6660",1989-01-24,"Liwonde (1B1)_dis",353.62482
"6661",1989-01-25,"Liwonde (1B1)_dis",354.63362
"6662",1989-01-26,"Liwonde (1B1)_dis",351.60849
"6663",1989-01-27,"Liwonde (1B1)_dis",353.22143
"6664",1989-01-28,"Liwonde (1B1)_dis",353.82652
"6665",1989-01-29,"Liwonde (1B1)_dis",371.37484
"6666",1989-01-30,"Liwonde (1B1)_dis",407.399
"6667",1989-01-31,"Liwonde (1B1)_dis",390.16537
"6668",1989-02-01,"Liwonde (1B1)_dis",390.57914
"6669",1989-02-02,"Liwonde (1B1)_dis",385.4213
"6670",1989-02-03,"Liwonde (1B1)_dis",393.89709
"6671",1989-02-04,"Liwonde (1B1)_dis",399.06278
"6672",1989-02-05,"Liwonde (1B1)_dis",381.319
"6673",1989-02-06,"Liwonde (1B1)_dis",372.29946
"6674",1989-02-07,"Liwonde (1B1)_dis",369.24155
"6675",1989-02-08,"Liwonde (1B1)_dis",367.00174
"6676",1989-02-09,"Liwonde (1B1)_dis",382.34773
"6677",1989-02-10,"Liwonde (1B1)_dis",395.54702
"6678",1989-02-11,"Liwonde (1B1)_dis",382.74962
"6679",1989-02-12,"Liwonde (1B1)_dis",373.9344
"6680",1989-02-13,"Liwonde (1B1)_dis",372.3007
"6681",1989-02-14,"Liwonde (1B1)_dis",375.16138
"6682",1989-02-15,"Liwonde (1B1)_dis",380.08099
"6683",1989-02-16,"Liwonde (1B1)_dis",398.66784
"6684",1989-02-17,"Liwonde (1B1)_dis",411.58691
"6685",1989-02-18,"Liwonde (1B1)_dis",435.77432
"6686",1989-02-19,"Liwonde (1B1)_dis",458.1135
"6687",1989-02-20,"Liwonde (1B1)_dis",441.26604
"6688",1989-02-21,"Liwonde (1B1)_dis",436.17357
"6689",1989-02-22,"Liwonde (1B1)_dis",456.18762
"6690",1989-02-23,"Liwonde (1B1)_dis",448.28662
"6691",1989-02-24,"Liwonde (1B1)_dis",447
"6692",1989-02-25,"Liwonde (1B1)_dis",450.41061
"6693",1989-02-26,"Liwonde (1B1)_dis",450.62395
"6694",1989-02-27,"Liwonde (1B1)_dis",448.49154
"6695",1989-02-28,"Liwonde (1B1)_dis",448.06501
"6696",1989-03-01,"Liwonde (1B1)_dis",444.44766
"6697",1989-03-02,"Liwonde (1B1)_dis",446.58931
"6698",1989-03-03,"Liwonde (1B1)_dis",473.381
"6699",1989-03-04,"Liwonde (1B1)_dis",472.30132
"6700",1989-03-05,"Liwonde (1B1)_dis",478.18523
"6701",1989-03-06,"Liwonde (1B1)_dis",537.94538
"6702",1989-03-07,"Liwonde (1B1)_dis",596.3007
"6703",1989-03-08,"Liwonde (1B1)_dis",580.42828
"6704",1989-03-09,"Liwonde (1B1)_dis",556.33902
"6705",1989-03-10,"Liwonde (1B1)_dis",588.37931
"6706",1989-03-11,"Liwonde (1B1)_dis",645.40611
"6707",1989-03-12,"Liwonde (1B1)_dis",684.43158
"6708",1989-03-13,"Liwonde (1B1)_dis",678.56005
"6709",1989-03-14,"Liwonde (1B1)_dis",687.54374
"6710",1989-03-15,"Liwonde (1B1)_dis",713.23627
"6711",1989-03-16,"Liwonde (1B1)_dis",702.33877
"6712",1989-03-17,"Liwonde (1B1)_dis",698.55863
"6713",1989-03-18,"Liwonde (1B1)_dis",698.79475
"6714",1989-03-19,"Liwonde (1B1)_dis",703.99415
"6715",1989-03-20,"Liwonde (1B1)_dis",717.98392
"6716",1989-03-21,"Liwonde (1B1)_dis",716.31837
"6717",1989-03-22,"Liwonde (1B1)_dis",705.65019
"6718",1989-03-23,"Liwonde (1B1)_dis",703.99524
"6719",1989-03-24,"Liwonde (1B1)_dis",729.90831
"6720",1989-03-25,"Liwonde (1B1)_dis",761.52557
"6721",1989-03-26,"Liwonde (1B1)_dis",760.07624
"6722",1989-03-27,"Liwonde (1B1)_dis",756.46679
"6723",1989-03-28,"Liwonde (1B1)_dis",752.38079
"6724",1989-03-29,"Liwonde (1B1)_dis",748.30064
"6725",1989-03-30,"Liwonde (1B1)_dis",748.30064
"6726",1989-03-31,"Liwonde (1B1)_dis",752.38079
"6727",1989-04-01,"Liwonde (1B1)_dis",756.22624
"6728",1989-04-02,"Liwonde (1B1)_dis",752.38249
"6729",1989-04-03,"Liwonde (1B1)_dis",745.42335
"6730",1989-04-04,"Liwonde (1B1)_dis",743.74565
"6731",1989-04-05,"Liwonde (1B1)_dis",743.98525
"6732",1989-04-06,"Liwonde (1B1)_dis",748.06093
"6733",1989-04-07,"Liwonde (1B1)_dis",753.82273
"6734",1989-04-08,"Liwonde (1B1)_dis",759.35384
"6735",1989-04-09,"Liwonde (1B1)_dis",762.48419
"6736",1989-04-10,"Liwonde (1B1)_dis",765.6178
"6737",1989-04-11,"Liwonde (1B1)_dis",771.16905
"6738",1989-04-12,"Liwonde (1B1)_dis",778.4246
"6739",1989-04-13,"Liwonde (1B1)_dis",785.6935
"6740",1989-04-14,"Liwonde (1B1)_dis",791.52074
"6741",1989-04-15,"Liwonde (1B1)_dis",795.6538
"6742",1989-04-16,"Liwonde (1B1)_dis",797.35759
"6743",1989-04-17,"Liwonde (1B1)_dis",810.30143
"6744",1989-04-18,"Liwonde (1B1)_dis",818.11019
"6745",1989-04-19,"Liwonde (1B1)_dis",816.64087
"6746",1989-04-20,"Liwonde (1B1)_dis",820.31461
"6747",1989-04-21,"Liwonde (1B1)_dis",821.04962
"6748",1989-04-22,"Liwonde (1B1)_dis",822.27495
"6749",1989-04-23,"Liwonde (1B1)_dis",823.9919
"6750",1989-04-24,"Liwonde (1B1)_dis",832.09743
"6751",1989-04-25,"Liwonde (1B1)_dis",834.06191
"6752",1989-04-26,"Liwonde (1B1)_dis",829.6378
"6753",1989-04-27,"Liwonde (1B1)_dis",825.46344
"6754",1989-04-28,"Liwonde (1B1)_dis",823.9917
"6755",1989-04-29,"Liwonde (1B1)_dis",826.44548
"6756",1989-04-30,"Liwonde (1B1)_dis",826.69078
"6757",1989-05-01,"Liwonde (1B1)_dis",823.50138
"6758",1989-05-02,"Liwonde (1B1)_dis",819.5793
"6759",1989-05-03,"Liwonde (1B1)_dis",819.33429
"6760",1989-05-04,"Liwonde (1B1)_dis",821.04983
"6761",1989-05-05,"Liwonde (1B1)_dis",824.97272
"6762",1989-05-06,"Liwonde (1B1)_dis",825.21803
"6763",1989-05-07,"Liwonde (1B1)_dis",823.74649
"6764",1989-05-08,"Liwonde (1B1)_dis",822.27495
"6765",1989-05-09,"Liwonde (1B1)_dis",822.52015
"6766",1989-05-10,"Liwonde (1B1)_dis",826.69109
"6767",1989-05-11,"Liwonde (1B1)_dis",830.86575
"6768",1989-05-12,"Liwonde (1B1)_dis",831.11147
"6769",1989-05-13,"Liwonde (1B1)_dis",832.09531
"6770",1989-05-14,"Liwonde (1B1)_dis",841.4489
"6771",1989-05-15,"Liwonde (1B1)_dis",834.30983
"6772",1989-05-16,"Liwonde (1B1)_dis",826.93639
"6773",1989-05-17,"Liwonde (1B1)_dis",826.69078
"6774",1989-05-18,"Liwonde (1B1)_dis",828.16354
"6775",1989-05-19,"Liwonde (1B1)_dis",828.16354
"6776",1989-05-20,"Liwonde (1B1)_dis",828.16354
"6777",1989-05-21,"Liwonde (1B1)_dis",826.69078
"6778",1989-05-22,"Liwonde (1B1)_dis",825.70895
"6779",1989-05-23,"Liwonde (1B1)_dis",830.62014
"6780",1989-05-24,"Liwonde (1B1)_dis",831.11147
"6781",1989-05-25,"Liwonde (1B1)_dis",830.86575
"6782",1989-05-26,"Liwonde (1B1)_dis",828.40915
"6783",1989-05-27,"Liwonde (1B1)_dis",828.16354
"6784",1989-05-28,"Liwonde (1B1)_dis",828.16354
"6785",1989-05-29,"Liwonde (1B1)_dis",826.20027
"6786",1989-05-30,"Liwonde (1B1)_dis",819.8244
"6787",1989-05-31,"Liwonde (1B1)_dis",819.33429
"6788",1989-06-01,"Liwonde (1B1)_dis",822.27616
"6789",1989-06-02,"Liwonde (1B1)_dis",825.46344
"6790",1989-06-03,"Liwonde (1B1)_dis",827.91803
"6791",1989-06-04,"Liwonde (1B1)_dis",826.69078
"6792",1989-06-05,"Liwonde (1B1)_dis",825.21803
"6793",1989-06-06,"Liwonde (1B1)_dis",823.01148
"6794",1989-06-07,"Liwonde (1B1)_dis",812.48343
"6795",1989-06-08,"Liwonde (1B1)_dis",810.77236
"6796",1989-06-09,"Liwonde (1B1)_dis",810.0401
"6797",1989-06-10,"Liwonde (1B1)_dis",801.74205
"6798",1989-06-11,"Liwonde (1B1)_dis",796.14064
"6799",1989-06-12,"Liwonde (1B1)_dis",792.97859
"6800",1989-06-13,"Liwonde (1B1)_dis",789.81973
"6801",1989-06-14,"Liwonde (1B1)_dis",784.72281
"6802",1989-06-15,"Liwonde (1B1)_dis",783.51062
"6803",1989-06-16,"Liwonde (1B1)_dis",775.52012
"6804",1989-06-17,"Liwonde (1B1)_dis",767.54749
"6805",1989-06-18,"Liwonde (1B1)_dis",766.82331
"6806",1989-06-19,"Liwonde (1B1)_dis",767.30599
"6807",1989-06-20,"Liwonde (1B1)_dis",772.13494
"6808",1989-06-21,"Liwonde (1B1)_dis",772.61805
"6809",1989-06-22,"Liwonde (1B1)_dis",772.61805
"6810",1989-06-23,"Liwonde (1B1)_dis",771.65184
"6811",1989-06-24,"Liwonde (1B1)_dis",775.27758
"6812",1989-06-25,"Liwonde (1B1)_dis",778.42293
"6813",1989-06-26,"Liwonde (1B1)_dis",781.08675
"6814",1989-06-27,"Liwonde (1B1)_dis",781.32898
"6815",1989-06-28,"Liwonde (1B1)_dis",781.57131
"6816",1989-06-29,"Liwonde (1B1)_dis",782.54086
"6817",1989-06-30,"Liwonde (1B1)_dis",781.32898
"6818",1989-07-01,"Liwonde (1B1)_dis",781.32898
"6819",1989-07-02,"Liwonde (1B1)_dis",778.42408
"6820",1989-07-03,"Liwonde (1B1)_dis",775.27737
"6821",1989-07-04,"Liwonde (1B1)_dis",772.61815
"6822",1989-07-05,"Liwonde (1B1)_dis",769.96092
"6823",1989-07-06,"Liwonde (1B1)_dis",768.27136
"6824",1989-07-07,"Liwonde (1B1)_dis",764.89467
"6825",1989-07-08,"Liwonde (1B1)_dis",757.91021
"6826",1989-07-09,"Liwonde (1B1)_dis",749.98026
"6827",1989-07-10,"Liwonde (1B1)_dis",746.86125
"6828",1989-07-11,"Liwonde (1B1)_dis",746.62144
"6829",1989-07-12,"Liwonde (1B1)_dis",745.18354
"6830",1989-07-13,"Liwonde (1B1)_dis",749.50489
"6831",1989-07-14,"Liwonde (1B1)_dis",749.50489
"6832",1989-07-15,"Liwonde (1B1)_dis",741.35258
"6833",1989-07-16,"Liwonde (1B1)_dis",731.79146
"6834",1989-07-17,"Liwonde (1B1)_dis",732.50692
"6835",1989-07-18,"Liwonde (1B1)_dis",735.13379
"6836",1989-07-19,"Liwonde (1B1)_dis",736.32996
"6837",1989-07-20,"Liwonde (1B1)_dis",720.83599
"6838",1989-07-21,"Liwonde (1B1)_dis",708.25588
"6839",1989-07-22,"Liwonde (1B1)_dis",699.2671
"6840",1989-07-23,"Liwonde (1B1)_dis",698.32152
"6841",1989-07-24,"Liwonde (1B1)_dis",700.91962
"6842",1989-07-25,"Liwonde (1B1)_dis",703.51981
"6843",1989-07-26,"Liwonde (1B1)_dis",702.57423
"6844",1989-07-27,"Liwonde (1B1)_dis",703.51981
"6845",1989-07-28,"Liwonde (1B1)_dis",703.75627
"6846",1989-07-29,"Liwonde (1B1)_dis",703.51981
"6847",1989-07-30,"Liwonde (1B1)_dis",699.50278
"6848",1989-07-31,"Liwonde (1B1)_dis",695.48984
"6849",1989-08-01,"Liwonde (1B1)_dis",693.37074
"6850",1989-08-02,"Liwonde (1B1)_dis",676.45056
"6851",1989-08-03,"Liwonde (1B1)_dis",693.60664
"6852",1989-08-04,"Liwonde (1B1)_dis",696.19787
"6853",1989-08-05,"Liwonde (1B1)_dis",692.66081
"6854",1989-08-06,"Liwonde (1B1)_dis",689.36521
"6855",1989-08-07,"Liwonde (1B1)_dis",684.18976
"6856",1989-08-08,"Liwonde (1B1)_dis",683.95475
"6857",1989-08-09,"Liwonde (1B1)_dis",683.95475
"6858",1989-08-10,"Liwonde (1B1)_dis",683.95475
"6859",1989-08-11,"Liwonde (1B1)_dis",683.95475
"6860",1989-08-12,"Liwonde (1B1)_dis",683.95475
"6861",1989-08-13,"Liwonde (1B1)_dis",683.95475
"6862",1989-08-14,"Liwonde (1B1)_dis",683.95475
"6863",1989-08-15,"Liwonde (1B1)_dis",685.13002
"6864",1989-08-16,"Liwonde (1B1)_dis",683.95486
"6865",1989-08-17,"Liwonde (1B1)_dis",681.37142
"6866",1989-08-18,"Liwonde (1B1)_dis",679.26014
"6867",1989-08-19,"Liwonde (1B1)_dis",671.76315
"6868",1989-08-20,"Liwonde (1B1)_dis",669.89115
"6869",1989-08-21,"Liwonde (1B1)_dis",669.89115
"6870",1989-08-22,"Liwonde (1B1)_dis",669.89115
"6871",1989-08-23,"Liwonde (1B1)_dis",669.89115
"6872",1989-08-24,"Liwonde (1B1)_dis",669.89115
"6873",1989-08-25,"Liwonde (1B1)_dis",670.12504
"6874",1989-08-26,"Liwonde (1B1)_dis",672.46447
"6875",1989-08-27,"Liwonde (1B1)_dis",672.69847
"6876",1989-08-28,"Liwonde (1B1)_dis",672.46447
"6877",1989-08-29,"Liwonde (1B1)_dis",670.12504
"6878",1989-08-30,"Liwonde (1B1)_dis",669.89115
"6879",1989-08-31,"Liwonde (1B1)_dis",669.89115
"6880",1989-09-01,"Liwonde (1B1)_dis",669.89115
"6881",1989-09-02,"Liwonde (1B1)_dis",669.89115
"6882",1989-09-03,"Liwonde (1B1)_dis",670.12504
"6883",1989-09-04,"Liwonde (1B1)_dis",672.46447
"6884",1989-09-05,"Liwonde (1B1)_dis",657.33332
"6885",1989-09-06,"Liwonde (1B1)_dis",640.58099
"6886",1989-09-07,"Liwonde (1B1)_dis",626.27011
"6887",1989-09-08,"Liwonde (1B1)_dis",620.75083
"6888",1989-09-09,"Liwonde (1B1)_dis",637.34424
"6889",1989-09-10,"Liwonde (1B1)_dis",639.19102
"6890",1989-09-11,"Liwonde (1B1)_dis",637.11392
"6891",1989-09-12,"Liwonde (1B1)_dis",619.37336
"6892",1989-09-13,"Liwonde (1B1)_dis",622.35697
"6893",1989-09-14,"Liwonde (1B1)_dis",622.58683
"6894",1989-09-15,"Liwonde (1B1)_dis",623.04689
"6895",1989-09-16,"Liwonde (1B1)_dis",627.64982
"6896",1989-09-17,"Liwonde (1B1)_dis",629.49333
"6897",1989-09-18,"Liwonde (1B1)_dis",629.49333
"6898",1989-09-19,"Liwonde (1B1)_dis",628.11035
"6899",1989-09-20,"Liwonde (1B1)_dis",628.34078
"6900",1989-09-21,"Liwonde (1B1)_dis",630.41521
"6901",1989-09-22,"Liwonde (1B1)_dis",628.57122
"6902",1989-09-23,"Liwonde (1B1)_dis",630.64576
"6903",1989-09-24,"Liwonde (1B1)_dis",630.87632
"6904",1989-09-25,"Liwonde (1B1)_dis",630.41532
"6905",1989-09-26,"Liwonde (1B1)_dis",620.98363
"6906",1989-09-27,"Liwonde (1B1)_dis",609.51425
"6907",1989-09-28,"Liwonde (1B1)_dis",612.49619
"6908",1989-09-29,"Liwonde (1B1)_dis",636.88372
"6909",1989-09-30,"Liwonde (1B1)_dis",639.19102
"6910",1989-10-01,"Liwonde (1B1)_dis",639.19102
"6911",1989-10-02,"Liwonde (1B1)_dis",639.19102
"6912",1989-10-03,"Liwonde (1B1)_dis",637.80524
"6913",1989-10-04,"Liwonde (1B1)_dis",624.65867
"6914",1989-10-05,"Liwonde (1B1)_dis",617.53407
"6915",1989-10-06,"Liwonde (1B1)_dis",612.94857
"6916",1989-10-07,"Liwonde (1B1)_dis",607.45622
"6917",1989-10-08,"Liwonde (1B1)_dis",603.57206
"6918",1989-10-09,"Liwonde (1B1)_dis",603.34375
"6919",1989-10-10,"Liwonde (1B1)_dis",603.34375
"6920",1989-10-11,"Liwonde (1B1)_dis",601.29145
"6921",1989-10-12,"Liwonde (1B1)_dis",589.68863
"6922",1989-10-13,"Liwonde (1B1)_dis",579.03647
"6923",1989-10-14,"Liwonde (1B1)_dis",573.84107
"6924",1989-10-15,"Liwonde (1B1)_dis",573.16413
"6925",1989-10-16,"Liwonde (1B1)_dis",570.90951
"6926",1989-10-17,"Liwonde (1B1)_dis",572.26253
"6927",1989-10-18,"Liwonde (1B1)_dis",574.51814
"6928",1989-10-19,"Liwonde (1B1)_dis",574.74391
"6929",1989-10-20,"Liwonde (1B1)_dis",577.68002
"6930",1989-10-21,"Liwonde (1B1)_dis",581.5241
"6931",1989-10-22,"Liwonde (1B1)_dis",585.37489
"6932",1989-10-23,"Liwonde (1B1)_dis",586.73476
"6933",1989-10-24,"Liwonde (1B1)_dis",582.65686
"6934",1989-10-25,"Liwonde (1B1)_dis",576.55007
"6935",1989-10-26,"Liwonde (1B1)_dis",574.97054
"6936",1989-10-27,"Liwonde (1B1)_dis",561.91447
"6937",1989-10-28,"Liwonde (1B1)_dis",554.73732
"6938",1989-10-29,"Liwonde (1B1)_dis",552.05213
"6939",1989-10-30,"Liwonde (1B1)_dis",552.05213
"6940",1989-10-31,"Liwonde (1B1)_dis",558.32541
"6941",1989-11-01,"Liwonde (1B1)_dis",563.03467
"6942",1989-11-02,"Liwonde (1B1)_dis",567.53157
"6943",1989-11-03,"Liwonde (1B1)_dis",566.6317
"6944",1989-11-04,"Liwonde (1B1)_dis",565.50679
"6945",1989-11-05,"Liwonde (1B1)_dis",567.75648
"6946",1989-11-06,"Liwonde (1B1)_dis",566.6317
"6947",1989-11-07,"Liwonde (1B1)_dis",565.28188
"6948",1989-11-08,"Liwonde (1B1)_dis",563.93355
"6949",1989-11-09,"Liwonde (1B1)_dis",563.93355
"6950",1989-11-10,"Liwonde (1B1)_dis",565.28188
"6951",1989-11-11,"Liwonde (1B1)_dis",562.58821
"6952",1989-11-12,"Liwonde (1B1)_dis",547.58593
"6953",1989-11-13,"Liwonde (1B1)_dis",544.2383
"6954",1989-11-14,"Liwonde (1B1)_dis",546.46825
"6955",1989-11-15,"Liwonde (1B1)_dis",549.37045
"6956",1989-11-16,"Liwonde (1B1)_dis",552.72487
"6957",1989-11-17,"Liwonde (1B1)_dis",542.23998
"6958",1989-11-18,"Liwonde (1B1)_dis",564.16319
"6959",1989-11-19,"Liwonde (1B1)_dis",565.28188
"6960",1989-11-20,"Liwonde (1B1)_dis",565.0571
"6961",1989-11-21,"Liwonde (1B1)_dis",562.36094
"6962",1989-11-22,"Liwonde (1B1)_dis",557.64931
"6963",1989-11-23,"Liwonde (1B1)_dis",556.97682
"6964",1989-11-24,"Liwonde (1B1)_dis",554.96099
"6965",1989-11-25,"Liwonde (1B1)_dis",555.18552
"6966",1989-11-26,"Liwonde (1B1)_dis",548.47857
"6967",1989-11-27,"Liwonde (1B1)_dis",538.4535
"6968",1989-11-28,"Liwonde (1B1)_dis",553.1732
"6969",1989-11-29,"Liwonde (1B1)_dis",557.42527
"6970",1989-11-30,"Liwonde (1B1)_dis",563.70952
"6971",1989-12-01,"Liwonde (1B1)_dis",572.0407
"6972",1989-12-02,"Liwonde (1B1)_dis",578.80972
"6973",1989-12-03,"Liwonde (1B1)_dis",584.01648
"6974",1989-12-04,"Liwonde (1B1)_dis",586.9615
"6975",1989-12-05,"Liwonde (1B1)_dis",586.9615
"6976",1989-12-06,"Liwonde (1B1)_dis",586.50813
"6977",1989-12-07,"Liwonde (1B1)_dis",581.97686
"6978",1989-12-08,"Liwonde (1B1)_dis",570.70776
"6979",1989-12-09,"Liwonde (1B1)_dis",534.62943
"6980",1989-12-10,"Liwonde (1B1)_dis",471.5218
"6981",1989-12-11,"Liwonde (1B1)_dis",486.36293
"6982",1989-12-12,"Liwonde (1B1)_dis",477.10595
"6983",1989-12-13,"Liwonde (1B1)_dis",483.33097
"6984",1989-12-14,"Liwonde (1B1)_dis",485.711
"6985",1989-12-15,"Liwonde (1B1)_dis",484.84741
"6986",1989-12-16,"Liwonde (1B1)_dis",466.05325
"6987",1989-12-17,"Liwonde (1B1)_dis",463.48068
"6988",1989-12-18,"Liwonde (1B1)_dis",470.13749
"6989",1989-12-19,"Liwonde (1B1)_dis",471.00051
"6990",1989-12-20,"Liwonde (1B1)_dis",480.07504
"6991",1989-12-21,"Liwonde (1B1)_dis",485.27705
"6992",1989-12-22,"Liwonde (1B1)_dis",485.711
"6993",1989-12-23,"Liwonde (1B1)_dis",485.711
"6994",1989-12-24,"Liwonde (1B1)_dis",485.711
"6995",1989-12-25,"Liwonde (1B1)_dis",485.711
"6996",1989-12-26,"Liwonde (1B1)_dis",485.92818
"6997",1989-12-27,"Liwonde (1B1)_dis",489.40569
"6998",1989-12-28,"Liwonde (1B1)_dis",490.92807
"6999",1989-12-29,"Liwonde (1B1)_dis",490.92807
"7000",1989-12-30,"Liwonde (1B1)_dis",491.36363
"7001",1989-12-31,"Liwonde (1B1)_dis",497.03175
"7002",1990-01-01,"Liwonde (1B1)_dis",498.7777
"7003",1990-01-02,"Liwonde (1B1)_dis",500.08916
"7004",1990-01-03,"Liwonde (1B1)_dis",501.8383
"7005",1990-01-04,"Liwonde (1B1)_dis",506.21774
"7006",1990-01-05,"Liwonde (1B1)_dis",507.09468
"7007",1990-01-06,"Liwonde (1B1)_dis",511.48463
"7008",1990-01-07,"Liwonde (1B1)_dis",511.92389
"7009",1990-01-08,"Liwonde (1B1)_dis",515.90055
"7010",1990-01-09,"Liwonde (1B1)_dis",610.40596
"7011",1990-01-10,"Liwonde (1B1)_dis",664.75164
"7012",1990-01-11,"Liwonde (1B1)_dis",665.6856
"7013",1990-01-12,"Liwonde (1B1)_dis",672.70388
"7014",1990-01-13,"Liwonde (1B1)_dis",675.50984
"7015",1990-01-14,"Liwonde (1B1)_dis",671.29481
"7016",1990-01-15,"Liwonde (1B1)_dis",677.15796
"7017",1990-01-16,"Liwonde (1B1)_dis",688.89774
"7018",1990-01-17,"Liwonde (1B1)_dis",713.94957
"7019",1990-01-18,"Liwonde (1B1)_dis",737.78521
"7020",1990-01-19,"Liwonde (1B1)_dis",770.44844
"7021",1990-01-20,"Liwonde (1B1)_dis",773.8268
"7022",1990-01-21,"Liwonde (1B1)_dis",768.03291
"7023",1990-01-22,"Liwonde (1B1)_dis",758.15787
"7024",1990-01-23,"Liwonde (1B1)_dis",716.82532
"7025",1990-01-24,"Liwonde (1B1)_dis",699.26931
"7026",1990-01-25,"Liwonde (1B1)_dis",691.24775
"7027",1990-01-26,"Liwonde (1B1)_dis",689.599
"7028",1990-01-27,"Liwonde (1B1)_dis",687.95215
"7029",1990-01-28,"Liwonde (1B1)_dis",683.95486
"7030",1990-01-29,"Liwonde (1B1)_dis",681.37142
"7031",1990-01-30,"Liwonde (1B1)_dis",680.19861
"7032",1990-01-31,"Liwonde (1B1)_dis",674.57407
"7033",1990-02-01,"Liwonde (1B1)_dis",687.24745
"7034",1990-02-02,"Liwonde (1B1)_dis",689.12842
"7035",1990-02-03,"Liwonde (1B1)_dis",684.18998
"7036",1990-02-04,"Liwonde (1B1)_dis",678.32313
"7037",1990-02-05,"Liwonde (1B1)_dis",672.93258
"7038",1990-02-06,"Liwonde (1B1)_dis",672.69847
"7039",1990-02-07,"Liwonde (1B1)_dis",672.93258
"7040",1990-02-08,"Liwonde (1B1)_dis",676.91519
"7041",1990-02-09,"Liwonde (1B1)_dis",681.13675
"7042",1990-02-10,"Liwonde (1B1)_dis",683.71985
"7043",1990-02-11,"Liwonde (1B1)_dis",683.95475
"7044",1990-02-12,"Liwonde (1B1)_dis",683.48506
"7045",1990-02-13,"Liwonde (1B1)_dis",678.55601
"7046",1990-02-14,"Liwonde (1B1)_dis",675.74283
"7047",1990-02-15,"Liwonde (1B1)_dis",679.73162
"7048",1990-02-16,"Liwonde (1B1)_dis",687.01233
"7049",1990-02-17,"Liwonde (1B1)_dis",692.89694
"7050",1990-02-18,"Liwonde (1B1)_dis",704.47024
"7051",1990-02-19,"Liwonde (1B1)_dis",709.4377
"7052",1990-02-20,"Liwonde (1B1)_dis",709.20081
"7053",1990-02-21,"Liwonde (1B1)_dis",706.83245
"7054",1990-02-22,"Liwonde (1B1)_dis",705.17596
"7055",1990-02-23,"Liwonde (1B1)_dis",703.75627
"7056",1990-02-24,"Liwonde (1B1)_dis",703.75627
"7057",1990-02-25,"Liwonde (1B1)_dis",704.46628
"7058",1990-02-26,"Liwonde (1B1)_dis",709.67536
"7059",1990-02-27,"Liwonde (1B1)_dis",702.33877
"7060",1990-02-28,"Liwonde (1B1)_dis",698.08628
"7061",1990-03-01,"Liwonde (1B1)_dis",700.45024
"7062",1990-03-02,"Liwonde (1B1)_dis",708.96403
"7063",1990-03-03,"Liwonde (1B1)_dis",709.4377
"7064",1990-03-04,"Liwonde (1B1)_dis",709.4377
"7065",1990-03-05,"Liwonde (1B1)_dis",707.78001
"7066",1990-03-06,"Liwonde (1B1)_dis",703.75638
"7067",1990-03-07,"Liwonde (1B1)_dis",701.15585
"7068",1990-03-08,"Liwonde (1B1)_dis",700.68328
"7069",1990-03-09,"Liwonde (1B1)_dis",697.84961
"7070",1990-03-10,"Liwonde (1B1)_dis",692.8966
"7071",1990-03-11,"Liwonde (1B1)_dis",692.42514
"7072",1990-03-12,"Liwonde (1B1)_dis",692.42514
